ENSG_ID,Antibody_ID,Gene name,Gene description,Image_URL,Spermatogonia_manual annotation,Spermatogonia_Predict_Proba,Spermatogonia_model prediction,Spermatogonia_GTL Score,Spermatogonia_intensity,Spermatogonia_localization,Preleptotene spermatocytes_manual annotation,Preleptotene spermatocytes_Predict_Proba,Preleptotene spermatocytes_model prediction,Preleptotene spermatocytes_GTL Score,Preleptotene spermatocytes_intensity,Preleptotene spermatocytes_localization,Pachytene spermatocytes_manual annotation,Pachytene spermatocytes_Predict_Proba,Pachytene spermatocytes_model prediction,Pachytene spermatocytes_GTL Score,Pachytene_spermatocytes_intensity,Pachytene_spermatocytes_localization,Round/early spermatids_manual annotation,Round/early spermatids_Predict_Proba,Round/early spermatids_model prediction,Round/early spermatids_GTL Score,Round/early spermatids_intensity,Round/early spermatids_localization,Elongated/late spermatids_manual annotation,Elongated/late spermatids_Predict_Proba,Elongated/late spermatids_model prediction,Elongated/late spermatids_GTL Score,Elongated/late spermatids_intensity,Elongated/late spermatids_localization,Sertoli cells_manual annotation,Sertoli cells_Predict_Proba,Sertoli cells_model prediction,Sertoli cells_GTL Score,Sertoli cells_cells_intensity,Sertoli cells_cells_localization,Leydig cells_manual annotation,Leydig cells__Predict_Proba,Leydig cells_model prediction,Leydig cells_GTL Score,Leydig cells_intensity,Leydig cells_localization,Peritubular cells_manual annotation,Peritubular cells_Predict_Proba,Peritubular cells_model prediction,Peritubular cells_GTL Score,Peritubular cells_intensity,Peritubular cells_localization
ENSG00000171634,HPA029069,BPTF,bromodomain PHD finger transcription factor,//images.proteinatlas.org/29069/65067_A_6_6.jpg,1,1.0,1,0.99,3,Cytoplasmic,1,1.0,1,0.99,3,Cytoplasmic,1,1.0,1,0.99,1,Cytoplasmic,0,0.794379234,0,1.0,0,0,0,0.337473124,0,1.0,0,0,0,2.21e-09,0,0.0,0,0,1,0.999999464,1,0.99,2,Cytoplasmic,0,1.52e-06,0,0.0,0,0
ENSG00000171634,HPA029069,BPTF,bromodomain PHD finger transcription factor,//images.proteinatlas.org/29069/65067_A_4_6.jpg,1,1.0,1,0.99,3,Cytoplasmic,1,1.0,1,0.99,3,Cytoplasmic,1,1.0,1,0.99,1,Cytoplasmic,0,0.088542283,0,1.0,0,0,0,0.052098889,0,1.0,0,0,0,3.28e-10,0,0.0,0,0,1,0.999843717,1,0.99,2,Cytoplasmic,0,3.22e-09,0,0.0,0,0
ENSG00000171813,HPA078118,PWWP2B,PWWP domain containing 2B,//images.proteinatlas.org/78118/166869_A_6_6.jpg,0,1.0,1,0.0,0,0,0,0.849439085,0,0.0,0,0,0,0.999835312,1,0.0,0,0,0,0.962342441,1,0.0,0,0,1,5.43e-05,0,0.0,3,Cytoplasmic,0,6.56e-05,0,0.0,0,0,1,1.0,1,0.0,2,Cytoplasmic,0,0.0,0,0.0,0,0
ENSG00000172270,CAB002427,BSG,basigin (Ok blood group),//images.proteinatlas.org/2427/6189_A_4_6.jpg,0,3.9e-06,0,1.0,0,0,0,0.018070413,0,1.0,0,0,0,0.00095531,0,1.0,0,0,0,0.001196417,0,1.0,0,0,0,0.000150874,0,1.0,0,0,1,0.990178049,1,1.0,3,Cytoplasmic.Membranous,0,2.62e-09,0,1.0,0,0,0,2.98e-11,0,1.0,0,0
ENSG00000172270,CAB002427,BSG,basigin (Ok blood group),//images.proteinatlas.org/2427/6189_A_5_6.jpg,0,9.83e-10,0,1.0,0,0,0,5.87e-06,0,1.0,0,0,0,0.261152565,0,1.0,0,0,0,0.0770135,0,1.0,0,0,0,0.125544608,0,1.0,0,0,1,0.999944806,1,1.0,3,Cytoplasmic.Membranous,0,3.07e-08,0,1.0,0,0,0,1.04e-07,0,1.0,0,0
ENSG00000172270,CAB002427,BSG,basigin (Ok blood group),//images.proteinatlas.org/2427/6189_A_6_6.jpg,0,2.31e-06,0,1.0,0,0,0,0.001126624,0,1.0,0,0,0,0.320395947,0,1.0,0,0,0,0.738901556,0,1.0,0,0,0,0.028438147,0,1.0,0,0,1,0.946812332,1,1.0,3,Cytoplasmic.Membranous,0,4.46e-08,0,1.0,0,0,0,0.0,0,1.0,0,0
ENSG00000172270,HPA036048,BSG,basigin (Ok blood group),//images.proteinatlas.org/36048/117839_A_6_6.jpg,0,1.97e-05,0,0.99,0,0,0,0.043607503,0,0.55,0,0,0,0.009219341,0,0.94,0,0,0,0.93379879,1,0.99,0,0,0,0.601640463,0,0.99,0,0,1,0.875906944,1,0.0,3,Membranous,0,1.8e-07,0,0.99,0,0,0,7.36e-09,0,0.0,0,0
ENSG00000172270,HPA036048,BSG,basigin (Ok blood group),//images.proteinatlas.org/36048/117839_A_4_6.jpg,0,6.03e-07,0,0.99,0,0,0,0.091979638,0,0.54,0,0,0,0.009234332,0,0.94,0,0,0,0.000174068,0,0.99,0,0,0,0.001997186,0,0.99,0,0,1,0.962090313,1,0.0,3,Membranous,0,1.73e-09,0,0.99,0,0,0,0.0,0,0.0,0,0
ENSG00000172339,HPA031829,ALG14,"ALG14, UDP-N-acetylglucosaminyltransferase subunit",//images.proteinatlas.org/31829/66172_A_5_6.jpg,0,2.02e-07,0,0.99,0,0,0,0.001852441,0,0.81,0,0,0,0.414514393,0,0.99,0,0,1,1.0,1,0.99,3,Cytoplasmic,1,1.0,1,0.99,2,Cytoplasmic,0,5.66e-10,0,0.0,0,0,0,1.67e-07,0,0.99,0,0,0,1.33e-06,0,0.0,0,0
ENSG00000172339,HPA031829,ALG14,"ALG14, UDP-N-acetylglucosaminyltransferase subunit",//images.proteinatlas.org/31829/66172_A_6_6.jpg,0,2.16e-06,0,0.99,0,0,0,0.000209178,0,0.81,0,0,0,0.281155348,0,0.99,0,0,1,1.0,1,0.99,3,Cytoplasmic,1,1.0,1,0.99,2,Cytoplasmic,0,2.98e-11,0,0.0,0,0,0,2e-08,0,0.99,0,0,0,1.49e-10,0,0.0,0,0
ENSG00000172339,HPA031829,ALG14,"ALG14, UDP-N-acetylglucosaminyltransferase subunit",//images.proteinatlas.org/31829/66172_A_4_6.jpg,0,1.58e-06,0,0.99,0,0,0,0.004068146,0,0.8,0,0,0,0.176578045,0,0.98,0,0,1,1.0,1,0.99,3,Cytoplasmic,1,1.0,1,0.99,2,Cytoplasmic,0,0.0,0,0.0,0,0,0,6.91e-08,0,0.99,0,0,0,0.0,0,0.0,0,0
ENSG00000172340,HPA046705,SUCLG2,succinate-CoA ligase GDP-forming beta subunit,//images.proteinatlas.org/46705/108450_A_6_6.jpg,1,1.0,1,0.07,3,Cytoplasmic,0,0.124991484,0,0.1,0,0,0,0.037494641,0,0.31,0,0,0,0.481263041,0,0.71,0,0,1,1.0,1,0.31,1,Cytoplasmic,1,0.983783364,1,0.0,2,Cytoplasmic.Membranous,1,0.999779105,1,0.02,3,Cytoplasmic,0,6.74e-09,0,0.0,0,0
ENSG00000172340,HPA046705,SUCLG2,succinate-CoA ligase GDP-forming beta subunit,//images.proteinatlas.org/46705/108450_A_4_6.jpg,1,0.999999464,1,0.07,3,Cytoplasmic,0,0.015095118,0,0.1,0,0,0,0.011866318,0,0.31,0,0,0,0.791895807,0,0.71,0,0,1,1.0,1,0.31,1,Cytoplasmic,1,0.998771369,1,0.0,2,Cytoplasmic.Membranous,1,1.0,1,0.02,3,Cytoplasmic,0,8.08e-08,0,0.0,0,0
ENSG00000172340,HPA051998,SUCLG2,succinate-CoA ligase GDP-forming beta subunit,//images.proteinatlas.org/51998/118070_A_6_6.jpg,1,0.999999821,1,0.0,3,Cytoplasmic,0,0.148647502,0,0.05,0,0,0,0.021260474,0,0.22,0,0,0,0.31373471,0,0.55,0,0,1,1.0,1,0.18,2,Cytoplasmic,1,0.92395848,1,0.0,1,Cytoplasmic,1,1.0,1,0.0,3,Cytoplasmic,0,0.0,0,0.0,0,0
ENSG00000172340,HPA051998,SUCLG2,succinate-CoA ligase GDP-forming beta subunit,//images.proteinatlas.org/51998/118070_A_4_6.jpg,1,0.999992549,1,0.0,3,Cytoplasmic,0,0.038579479,0,0.05,0,0,0,0.023617074,0,0.21,0,0,0,0.109890416,0,0.55,0,0,1,1.0,1,0.18,2,Cytoplasmic,1,0.997621238,1,0.0,1,Cytoplasmic,1,0.99999994,1,0.0,3,Cytoplasmic,0,1.31e-07,0,0.0,0,0
ENSG00000172361,HPA066142,CFAP53,cilia and flagella associated protein 53,//images.proteinatlas.org/66142/165284_A_5_6.jpg,0,1.0,1,0.0,0,0,0,1.63e-05,0,0.0,0,0,1,0.494855195,0,0.03,2,Cytoplasmic,1,0.110771984,0,0.16,2,Cytoplasmic,0,0.995150387,1,0.03,0,0,0,0.034137953,0,0.0,0,0,0,0.999664426,1,0.0,0,0,0,0.030011859,0,0.0,0,0
ENSG00000172361,HPA066142,CFAP53,cilia and flagella associated protein 53,//images.proteinatlas.org/66142/165284_A_6_6.jpg,0,0.498912901,1,0.0,0,0,0,2.36e-05,0,0.0,0,0,1,0.939847052,1,0.03,2,Cytoplasmic,1,0.841325045,0,0.16,2,Cytoplasmic,0,0.989699483,1,0.03,0,0,0,0.0,0,0.0,0,0,0,0.999916196,1,0.0,0,0,0,0.000482814,0,0.0,0,0
ENSG00000172361,HPA066142,CFAP53,cilia and flagella associated protein 53,//images.proteinatlas.org/66142/165284_A_4_6.jpg,0,0.946224451,1,0.0,0,0,0,0.999143004,1,0.0,0,0,1,1.0,1,0.03,2,Cytoplasmic,1,0.999983191,1,0.16,2,Cytoplasmic,0,0.964557946,1,0.03,0,0,0,0.0,0,0.0,0,0,0,0.111898519,0,0.0,0,0,0,1.06e-05,0,0.0,0,0
ENSG00000172667,HPA027569,ZMAT3,zinc finger matrin-type 3,//images.proteinatlas.org/27569/158314_A_5_6.jpg,1,0.999998629,1,1.0,2,Nuclear,1,1.0,1,0.99,1,Cytoplasmic,1,1.0,1,0.99,1,Cytoplasmic,1,1.0,1,1.0,3,Cytoplasmic,1,1.0,1,1.0,2,Cytoplasmic,0,2.71e-09,0,0.0,0,0,1,0.999995232,1,0.99,2,Nuclear,0,1.09e-07,0,0.0,0,0
ENSG00000172667,HPA027569,ZMAT3,zinc finger matrin-type 3,//images.proteinatlas.org/27569/158314_A_6_6.jpg,1,1.0,1,1.0,2,Nuclear,1,1.0,1,0.99,1,Cytoplasmic,1,1.0,1,0.99,1,Cytoplasmic,1,1.0,1,1.0,3,Cytoplasmic,1,1.0,1,1.0,2,Cytoplasmic,0,2.98e-10,0,0.0,0,0,1,0.999999702,1,0.99,2,Nuclear,0,4.5e-07,0,0.0,0,0
ENSG00000172667,HPA027569,ZMAT3,zinc finger matrin-type 3,//images.proteinatlas.org/27569/158314_A_4_6.jpg,1,1.0,1,1.0,2,Nuclear,1,1.0,1,0.99,1,Cytoplasmic,1,1.0,1,0.99,1,Cytoplasmic,1,1.0,1,1.0,3,Cytoplasmic,1,1.0,1,1.0,2,Cytoplasmic,0,4.7e-08,0,0.0,0,0,1,1.0,1,0.99,2,Nuclear,0,1.65e-06,0,0.0,0,0
ENSG00000172780,HPA060085,RAB43,"RAB43, member RAS oncogene family",//images.proteinatlas.org/60085/156891_A_6_6.jpg,0,1.36e-07,0,0.0,0,0,0,3.91e-06,0,0.01,0,0,0,0.999994338,1,0.08,0,0,1,0.999950111,1,0.32,2,Cytoplasmic.Membranous,1,1.0,1,0.08,3,Cytoplasmic.Membranous,0,1.33e-06,0,0.0,0,0,1,0.999997735,1,0.0,2,Cytoplasmic.Membranous,0,3.63e-07,0,0.0,0,0
ENSG00000172780,HPA060085,RAB43,"RAB43, member RAS oncogene family",//images.proteinatlas.org/60085/156891_A_4_6.jpg,0,0.999999225,1,0.0,0,0,0,0.067109644,0,0.01,0,0,0,0.996285617,1,0.08,0,0,1,0.998504877,1,0.32,2,Cytoplasmic.Membranous,1,0.980640888,1,0.08,3,Cytoplasmic.Membranous,0,0.0,0,0.0,0,0,1,1.41e-05,0,0.0,2,Cytoplasmic.Membranous,0,8.43e-07,0,0.0,0,0
ENSG00000172831,HPA018897,CES2,carboxylesterase 2,//images.proteinatlas.org/18897/158182_A_5_6.jpg,1,0.999933124,1,1.0,3,Cytoplasmic,0,0.005309604,0,1.0,0,0,0,0.126208767,0,1.0,0,0,0,0.004629016,0,1.0,0,0,0,0.269387543,0,1.0,0,0,0,7.75e-10,0,0.0,0,0,0,0.0,0,0.99,0,0,0,0.0,0,0.0,0,0
ENSG00000172831,HPA018897,CES2,carboxylesterase 2,//images.proteinatlas.org/18897/158182_A_6_6.jpg,1,0.999999583,1,1.0,3,Cytoplasmic,0,0.14073059,0,1.0,0,0,0,0.067548223,0,1.0,0,0,0,0.361382008,0,1.0,0,0,0,1.64e-07,0,1.0,0,0,0,0.0,0,0.0,0,0,0,2.17e-08,0,0.99,0,0,0,2.68e-07,0,0.0,0,0
ENSG00000172831,HPA018897,CES2,carboxylesterase 2,//images.proteinatlas.org/18897/158182_A_4_6.jpg,1,1.0,1,1.0,3,Cytoplasmic,0,0.137424693,0,1.0,0,0,0,0.07062608,0,1.0,0,0,0,0.307012767,0,1.0,0,0,0,0.0329643,0,1.0,0,0,0,1.49e-10,0,0.0,0,0,0,1.79e-06,0,0.99,0,0,0,5.09e-06,0,0.0,0,0
ENSG00000173276,HPA024655,ZBTB21,zinc finger and BTB domain containing 21,//images.proteinatlas.org/24655/54387_A_6_6.jpg,1,1.0,1,1.0,3,Nuclear,1,1.0,1,0.99,1,Nuclear,0,2.21e-05,0,1.0,0,0,0,6.1e-05,0,1.0,0,0,0,0.083684243,0,1.0,0,0,0,0.0,0,0.0,0,0,1,0.999976337,1,0.99,2,Nuclear,0,2.14e-08,0,0.0,0,0
ENSG00000173276,HPA024655,ZBTB21,zinc finger and BTB domain containing 21,//images.proteinatlas.org/24655/54387_A_4_6.jpg,1,1.0,1,1.0,3,Nuclear,1,1.0,1,0.99,1,Nuclear,0,0.12399254,0,1.0,0,0,0,0.303077042,0,1.0,0,0,0,0.336086869,0,1.0,0,0,0,0.0,0,0.0,0,0,1,0.999981642,1,0.99,2,Nuclear,0,4.05e-08,0,0.0,0,0
ENSG00000173575,HPA060744,CHD2,chromodomain helicase DNA binding protein 2,//images.proteinatlas.org/60744/136323_A_5_6.jpg,1,0.003590515,0,0.0,1,Nuclear,1,0.120345205,0,0.01,1,Nuclear,0,0.905953825,1,0.08,0,0,0,0.999379873,1,0.3,0,0,0,0.670054317,0,0.07,0,0,1,0.999690592,1,0.0,3,Nuclear,0,0.94317472,1,0.0,0,0,0,0.002267228,0,0.0,0,0
ENSG00000173575,HPA060744,CHD2,chromodomain helicase DNA binding protein 2,//images.proteinatlas.org/60744/136323_A_6_6.jpg,1,0.710138261,1,0.0,1,Nuclear,1,0.899632752,1,0.01,1,Nuclear,0,0.999999285,1,0.08,0,0,0,0.61596185,0,0.29,0,0,0,0.586239755,0,0.07,0,0,1,0.000410213,0,0.0,3,Nuclear,0,0.499716967,0,0.0,0,0,0,0.110461056,0,0.0,0,0
ENSG00000173575,HPA060744,CHD2,chromodomain helicase DNA binding protein 2,//images.proteinatlas.org/60744/136323_A_4_6.jpg,1,0.004913701,0,0.0,1,Nuclear,1,0.892355382,1,0.01,1,Nuclear,0,0.99472779,1,0.08,0,0,0,0.985274971,1,0.29,0,0,0,0.914647281,1,0.07,0,0,1,0.053516299,0,0.0,3,Nuclear,0,0.980049551,1,0.0,0,0,0,4.71e-05,0,0.0,0,0
ENSG00000173575,HPA060960,CHD2,chromodomain helicase DNA binding protein 2,//images.proteinatlas.org/60960/136319_A_5_6.jpg,1,0.799859285,1,0.0,1,Nuclear,1,0.011468534,0,0.01,1,Nuclear,0,0.99570924,1,0.07,0,0,0,0.99999845,1,0.29,0,0,0,1.0,1,0.07,0,0,1,2.39e-07,0,0.0,1,Nuclear,0,0.999996543,1,0.0,0,0,0,2.03e-08,0,0.0,0,0
ENSG00000173575,HPA060960,CHD2,chromodomain helicase DNA binding protein 2,//images.proteinatlas.org/60960/136319_A_6_6.jpg,1,0.001495092,0,0.0,1,Nuclear,1,0.971155047,1,0.01,1,Nuclear,0,0.983038843,1,0.07,0,0,0,0.978135884,1,0.28,0,0,0,1.67e-05,0,0.07,0,0,1,0.245931417,0,0.0,1,Nuclear,0,0.926667213,1,0.0,0,0,0,8.11e-09,0,0.0,0,0
ENSG00000173575,HPA060960,CHD2,chromodomain helicase DNA binding protein 2,//images.proteinatlas.org/60960/136319_A_4_6.jpg,1,0.827769339,1,0.0,1,Nuclear,1,0.733643532,0,0.01,1,Nuclear,0,1.0,1,0.07,0,0,0,1.0,1,0.28,0,0,0,1.0,1,0.06,0,0,1,0.0,0,0.0,1,Nuclear,0,0.997891784,1,0.0,0,0,0,0.0,0,0.0,0,0
ENSG00000173621,HPA077570,LRFN4,leucine rich repeat and fibronectin type III domain containing 4,//images.proteinatlas.org/77570/167089_A_5_6.jpg,0,0.999980748,1,0.0,0,0,0,0.999995589,1,0.0,0,0,0,0.574512839,0,0.0,0,0,0,0.065598018,0,0.0,0,0,0,1.7e-09,0,0.0,0,0,1,0.052290399,0,0.0,3,Nuclear,0,0.999999881,1,0.0,0,0,0,0.000913393,0,0.0,0,0
ENSG00000173621,HPA077570,LRFN4,leucine rich repeat and fibronectin type III domain containing 4,//images.proteinatlas.org/77570/167089_A_6_6.jpg,0,0.980202496,1,0.0,0,0,0,0.566075683,0,0.0,0,0,0,0.996334255,1,0.0,0,0,0,1.0,1,0.0,0,0,0,0.999968827,1,0.0,0,0,1,0.0,0,0.0,3,Nuclear,0,0.646172106,0,0.0,0,0,0,2.83e-08,0,0.0,0,0
ENSG00000175305,CAB007825,CCNE2,cyclin E2,//images.proteinatlas.org/7825/20907_A_4_6.jpg,0,0.000925473,0,1.0,0,0,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,2,Nuclear,0,0.312201023,0,1.0,0,0,0,0.003129622,0,1.0,0,0,0,1.02e-08,0,0.99,0,0,1,0.999967277,1,1.0,1,Cytoplasmic,0,1.19e-06,0,1.0,0,0
ENSG00000175305,CAB007825,CCNE2,cyclin E2,//images.proteinatlas.org/7825/20907_A_5_6.jpg,0,0.000227077,0,1.0,0,0,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,2,Nuclear,0,0.796884298,0,1.0,0,0,0,6.4e-07,0,1.0,0,0,0,1.07e-08,0,0.99,0,0,1,0.999969065,1,1.0,1,Cytoplasmic,0,4.59e-06,0,1.0,0,0
ENSG00000175305,CAB007825,CCNE2,cyclin E2,//images.proteinatlas.org/7825/20907_A_6_6.jpg,0,7.26e-05,0,1.0,0,0,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,2,Nuclear,0,0.77297014,0,1.0,0,0,0,6.51e-05,0,1.0,0,0,0,0.0,0,0.99,0,0,1,0.99998951,1,1.0,1,Cytoplasmic,0,2.04e-05,0,1.0,0,0
ENSG00000175756,HPA031821,AURKAIP1,aurora kinase A interacting protein 1,//images.proteinatlas.org/31821/69114_A_6_6.jpg,1,1.0,1,0.99,3,Nuclear,1,1.0,1,0.82,2,Nuclear,0,0.862437606,0,0.99,0,0,0,0.918711662,1,0.99,0,0,1,1.0,1,0.99,2,Cytoplasmic,0,5.36e-09,0,0.0,0,0,1,0.999931753,1,0.99,2,Nuclear.Cytoplasmic,0,2.26e-06,0,0.0,0,0
ENSG00000175756,HPA031821,AURKAIP1,aurora kinase A interacting protein 1,//images.proteinatlas.org/31821/69114_A_4_6.jpg,1,1.0,1,0.99,3,Nuclear,1,1.0,1,0.81,2,Nuclear,0,0.646864891,0,0.99,0,0,0,0.00353889,0,0.99,0,0,1,1.0,1,0.99,2,Cytoplasmic,0,4.47e-10,0,0.0,0,0,1,0.999986351,1,0.99,2,Nuclear.Cytoplasmic,0,8.05e-10,0,0.0,0,0
ENSG00000175928,HPA011071,LRRN1,leucine rich repeat neuronal 1,//images.proteinatlas.org/11071/29441_A_6_6.jpg,1,0.99999994,1,1.0,3,Cytoplasmic,1,1.0,1,1.0,2,Cytoplasmic,1,1.0,1,1.0,2,Cytoplasmic,0,0.341373056,0,1.0,0,0,0,0.027755406,0,1.0,0,0,0,0.0,0,0.0,0,0,0,2.98e-11,0,1.0,0,0,0,1.81e-06,0,0.0,0,0
ENSG00000175928,HPA011071,LRRN1,leucine rich repeat neuronal 1,//images.proteinatlas.org/11071/29441_A_4_6.jpg,1,1.0,1,1.0,3,Cytoplasmic,1,1.0,1,1.0,2,Cytoplasmic,1,1.0,1,1.0,2,Cytoplasmic,0,0.22956495,0,1.0,0,0,0,0.103554778,0,1.0,0,0,0,0.0,0,0.0,0,0,0,1.03e-07,0,1.0,0,0,0,1.56e-06,0,0.0,0,0
ENSG00000175970,HPA077812,UNC119B,unc-119 lipid binding chaperone B,//images.proteinatlas.org/77812/166469_A_4_6.jpg,1,0.014820552,0,0.0,2,Cytoplasmic,0,0.953938007,1,0.0,0,0,0,1.0,1,0.0,0,0,0,0.999990404,1,0.0,0,0,1,0.99999702,1,0.0,2,Cytoplasmic,0,1.49e-07,0,0.0,0,0,0,0.27940464,0,0.0,0,0,0,0.000507548,0,0.0,0,0
ENSG00000175970,HPA077812,UNC119B,unc-119 lipid binding chaperone B,//images.proteinatlas.org/77812/166469_A_5_6.jpg,1,0.999889314,1,0.0,2,Cytoplasmic,0,0.999995768,1,0.0,0,0,0,0.672482967,0,0.0,0,0,0,0.998299122,1,0.0,0,0,1,6.14e-06,0,0.0,2,Cytoplasmic,0,6.98e-08,0,0.0,0,0,0,0.003108287,0,0.0,0,0,0,4.04e-06,0,0.0,0,0
ENSG00000175970,HPA077812,UNC119B,unc-119 lipid binding chaperone B,//images.proteinatlas.org/77812/166469_A_6_6.jpg,1,0.987939954,1,0.0,2,Cytoplasmic,0,1.0,1,0.0,0,0,0,0.998279274,1,0.0,0,0,0,0.999904931,1,0.0,0,0,1,0.994656205,1,0.0,2,Cytoplasmic,0,0.00027869,0,0.0,0,0,0,0.788636744,0,0.0,0,0,0,7.8e-07,0,0.0,0,0
ENSG00000176248,CAB018692,ANAPC2,anaphase promoting complex subunit 2,//images.proteinatlas.org/18692/40674_A_4_6.jpg,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,1,Nuclear,0,0.145294219,0,1.0,0,0,0,9.75e-09,0,0.99,0,0,0,2.73e-07,0,1.0,0,0,0,3.98e-07,0,0.17,0,0
ENSG00000176248,CAB018692,ANAPC2,anaphase promoting complex subunit 2,//images.proteinatlas.org/18692/40674_A_6_6.jpg,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,1,Nuclear,0,0.095462114,0,1.0,0,0,0,1.7e-08,0,0.99,0,0,0,1.35e-05,0,1.0,0,0,0,4.04e-06,0,0.17,0,0
ENSG00000176438,HPA055227,SYNE3,spectrin repeat containing nuclear envelope family member 3,//images.proteinatlas.org/55227/127589_A_6_6.jpg,1,0.532222211,1,0.0,3,Cytoplasmic,0,0.83880657,0,0.03,0,0,0,1.0,1,0.15,0,0,0,1.0,1,0.47,0,0,0,0.999999702,1,0.14,0,0,1,0.0,0,0.0,2,Nuclear.Membranous,0,0.894849539,1,0.0,0,0,0,0.0,0,0.0,0,0
ENSG00000176438,HPA055227,SYNE3,spectrin repeat containing nuclear envelope family member 3,//images.proteinatlas.org/55227/127589_A_4_6.jpg,1,0.02131688,0,0.0,3,Cytoplasmic,0,8.98e-07,0,0.03,0,0,0,0.01239405,0,0.15,0,0,0,0.977878213,1,0.47,0,0,0,0.990117431,1,0.14,0,0,1,0.39602536,0,0.0,2,Nuclear.Membranous,0,0.998437881,1,0.0,0,0,0,0.012758169,0,0.0,0,0
ENSG00000176454,HPA057321,LPCAT4,lysophosphatidylcholine acyltransferase 4,//images.proteinatlas.org/57321/168168_A_5_6.jpg,1,1.0,1,0.0,3,Cytoplasmic,0,1.41e-06,0,0.02,0,0,1,0.993887782,1,0.11,1,Nuclear,1,0.910542428,1,0.39,1,Cytoplasmic,0,1.0,1,0.1,0,0,0,1.35e-08,0,0.0,0,0,1,0.999749839,1,0.0,1,Cytoplasmic,0,1.2e-08,0,0.0,0,0
ENSG00000176454,HPA057321,LPCAT4,lysophosphatidylcholine acyltransferase 4,//images.proteinatlas.org/57321/168168_A_6_6.jpg,1,1.0,1,0.0,3,Cytoplasmic,0,0.999680936,1,0.02,0,0,1,0.999998927,1,0.11,1,Nuclear,1,0.999974847,1,0.39,1,Cytoplasmic,0,0.999997318,1,0.1,0,0,0,1.84e-07,0,0.0,0,0,1,0.97814852,1,0.0,1,Cytoplasmic,0,1.37e-07,0,0.0,0,0
ENSG00000176774,HPA046141,MAGEB18,MAGE family member B18,//images.proteinatlas.org/46141/164099_A_5_6.jpg,0,6.31e-07,0,0.14,0,0,0,0.091086753,0,0.11,0,0,1,1.0,1,0.33,3,Nuclear,0,0.713323295,0,0.74,0,0,0,0.161585212,0,0.35,0,0,0,0.0,0,0.0,0,0,0,1.14e-07,0,0.06,0,0,0,0.0,0,0.0,0,0
ENSG00000176774,HPA046141,MAGEB18,MAGE family member B18,//images.proteinatlas.org/46141/164099_A_6_6.jpg,0,2.18e-06,0,0.12,0,0,0,0.17819941,0,0.11,0,0,1,1.0,1,0.33,3,Nuclear,0,0.816821516,0,0.74,0,0,0,0.041583691,0,0.35,0,0,0,0.0,0,0.0,0,0,0,1.31e-07,0,0.06,0,0,0,1.59e-07,0,0.0,0,0
ENSG00000177542,HPA014662,SLC25A22,solute carrier family 25 member 22,//images.proteinatlas.org/14662/59531_A_5_6.jpg,1,0.999999464,1,1.0,3,Cytoplasmic,0,0.029579712,0,1.0,0,0,0,0.704594553,0,1.0,0,0,1,1.0,1,1.0,1,Cytoplasmic,0,0.271954954,0,1.0,0,0,1,0.882510245,1,0.0,1,Cytoplasmic,1,0.99999696,1,0.99,2,Cytoplasmic,0,3.22e-07,0,0.0,0,0
ENSG00000177542,HPA014662,SLC25A22,solute carrier family 25 member 22,//images.proteinatlas.org/14662/59531_A_6_6.jpg,1,1.0,1,1.0,3,Cytoplasmic,0,0.018623434,0,1.0,0,0,0,0.128566042,0,1.0,0,0,1,1.0,1,1.0,1,Cytoplasmic,0,0.128102571,0,1.0,0,0,1,0.999734521,1,0.0,1,Cytoplasmic,1,1.0,1,0.99,2,Cytoplasmic,0,9.72e-09,0,0.0,0,0
ENSG00000177542,HPA014662,SLC25A22,solute carrier family 25 member 22,//images.proteinatlas.org/14662/59531_A_4_6.jpg,1,1.0,1,1.0,3,Cytoplasmic,0,0.088202335,0,1.0,0,0,0,0.064117983,0,1.0,0,0,1,1.0,1,1.0,1,Cytoplasmic,0,0.014794147,0,1.0,0,0,1,0.989548743,1,0.0,1,Cytoplasmic,1,1.0,1,0.99,2,Cytoplasmic,0,4.34e-07,0,0.0,0,0
ENSG00000177889,HPA044976,UBE2N,ubiquitin conjugating enzyme E2 N,//images.proteinatlas.org/44976/113074_A_6_6.jpg,1,1.0,1,0.34,3,Nuclear.Cytoplasmic.Membranous,1,1.0,1,0.14,1,Nuclear.Cytoplasmic.Membranous,1,1.0,1,0.39,1,Nuclear.Cytoplasmic.Membranous,1,1.0,1,0.79,3,Nuclear.Cytoplasmic.Membranous,1,1.0,1,0.4,3,Nuclear.Cytoplasmic.Membranous,1,0.943305612,1,0.0,1,Nuclear.Cytoplasmic.Membranous,1,1.0,1,0.21,2,Cytoplasmic.Membranous,0,1.44e-06,0,0.0,0,0
